"operation_id","status_id","meter_id","meter_code","meter_cuscode","office_id","rate_type","meter_station","station_id","station_name","billing_val_ft","billing_require_all","billing_require_peak","billing_require_off_peak","billing_require_holiday","billing_unit_all","billing_unit_peak","billing_unit_off_peak","billing_unit_holiday","billing_require_home","billing_unit_use","billing_power_max","billing_power","billing_service","billing_rate_ft","billing_power_factor","billing_adjust","billing_netcost","billing_vat","billing_cost_all","billing_factormultiple","billing_shutdown","billing_decreasedemand","billing_demandremain","billing_filepath","billing_comment","billing_rate_office","billing_correct","billing_rate_type","id","operation_id","status_id","office_bacode","office_id","office_mcode","office_zone","sub_id","sub_mcode","office_wwcode","plant_id","menu_id","calendar_id","yyyymm","thyyyymm","fiscalyyyy","fiscalmm","calendar_lastdate","yyyymmdd","menu_name","main_office","main_soffice","main_shoffice","sub_office","sub_soffice","sub_shoffice","plant_name","calendar_thai_month","calendar_thai_year","status_zone","status_center"
"41762","13491014","560","I03301","9806020003215167","695","3.2.2","การประปาส่วนภูมิภาคสาขาพนมทวน","5","สำนักงาน-แรงสูง","0.1623","0","105.08","85.11","95.1","30970.93","9326.33","11628.25","10016.35","1186","30970.93","13968.28","95376.48","312.24","5026.58","0","0","114683.58","8027.85","122711.43","0","0","0","0","../WebScript/Upload/Electric/13491014_383799_05082026083047.jpg","","0","0","0","50120","41762","13491014","1195","694","2490327000","3","694","2490327000","5542026","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาพนมทวน","กปภ.สาขาพนมทวน","พนมทวน","การประปาส่วนภูมิภาคสาขาพนมทวน","กปภ.สาขาพนมทวน","พนมทวน",,"กรกฎาคม","2569","1","1"
"41762","13491014","562","I03301","9031020003169832","695","2.1.1","สถานีจ่ายน้ำประปาพนมทวน(ตลาดเขต-รางโพธิ์)","8","สถานีปรับแรงดัน","0.1623","0","10.42","10.15","10.38","139.81","60.3","41.09","38.42","80","139.81","546.46","0","312.24","22.69","0","0","881.39","61.7","943.09","0","0","0","0","../WebScript/Upload/Electric/13491014_383800_05082026083254.jpg","","0","0","0","50120","41762","13491014","1195","694","2490327000","3","694","2490327000","5542026","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาพนมทวน","กปภ.สาขาพนมทวน","พนมทวน","การประปาส่วนภูมิภาคสาขาพนมทวน","กปภ.สาขาพนมทวน","พนมทวน",,"กรกฎาคม","2569","1","1"
"41640","13490894","1369","D07301","9809020014952212","238","3.2.2","โรงกรองดอนโมง(หนองทุ่ม)","2","โรงกรอง","0.1623","0","129.86","139.88","130.19","91261.27","33831.48","27955.71","29474.08","257.2","91261.27","17262.29","291077.5","312.24","14811.7","784.98","0","324248.71","22697.41","346946.12","0","0","0","0","../WebScript/Upload/Electric/13490894_382141_05082026162243.jpg","","0","0","0","46071","41640","13490894","1066","234","2290617000","6","234","2290617000","5521017","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาหนองเรือ","กปภ.สาขาหนองเรือ","หนองเรือ","การประปาส่วนภูมิภาคสาขาหนองเรือ","กปภ.สาขาหนองเรือ","หนองเรือ",,"กรกฎาคม","2569","1","1"
"41639","13490893","1321","D03501","9813020016184939","231","3.2.2","แรงสูง สำนักงาน","5","สำนักงาน-แรงสูง","0.1623","0","113.7","115.04","102.27","42771.04","19324.87","10325.05","13121.12","199","42771.04","15114.14","141900.11","3","6941.74","0","0","164268.23","11498.78","175767.01","0","0","0","0","../WebScript/Upload/Electric/13490893_384714_10082026104140.jpg","","0","0","0","46034","41639","13490893","1065","230","2290616000","6","230","2290616000","5521016","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขากระนวน","กปภ.สาขากระนวน","กระนวน","การประปาส่วนภูมิภาคสาขากระนวน","กปภ.สาขากระนวน","กระนวน",,"กรกฎาคม","2569","1","1"
"41831","13491068","1939","I111101","9059020003337656","1015","3.2.2","สถานีจ่ายน้ำนครชัยศรี","7","สถานีจ่ายน้ำ","0.1623","0","364.56","409.23","410.82","189482","65189.53","56135.43","68157.04","542","188940","48460.96","596366.77","312.24","30752.93","0","0","675892.9","47312.5","723205.4","0","0","0","0","../WebScript/Upload/Electric/13491068_384037_05082026125347.jpg","","0","0","0","50344","41831","13491068","1254","1014","2490335000","3","1014","2490335000","5542033","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขานครปฐม","กปภ.สาขานครปฐม","นครปฐม","การประปาส่วนภูมิภาคสาขานครปฐม","กปภ.สาขานครปฐม","นครปฐม",,"กรกฎาคม","2569","1","1"
"41595","13490849","513","0207701","9803020009579897","48","3.2.2","โรงกรองน้ำประปาเด่นชัย","3","แรงสูง","0.1623","0","54.87","50.21","48.34","20702.1","8599.54","5709.01","6393.55","1804","20702.1","7293.87","67491.05","312.24","3359.95","0","0","78457.11","5492","83949.11","0","0","0","0","../WebScript/Upload/Electric/13490849_381837_27072026161533.jpg","","0","0","0","44402","41595","13490849","1018","47","2190925000","9","47","2190925000","5511026","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาเด่นชัย","กปภ.สาขาเด่นชัย","เด่นชัย","การประปาส่วนภูมิภาคสาขาเด่นชัย","กปภ.สาขาเด่นชัย","เด่นชัย",,"กรกฎาคม","2569","1","0"
"41640","13490894","1360","D07201","9072020014534636","239","3.2.2","โรงกรองน้ำโสกขุมปูน(ใหม่) ภูเวียง","2","โรงกรอง","0.1623","0","42.65","42.45","42.65","26381.5","9794.38","7872.05","8715.07","495","26381.5","5669.46","84166.57","312.24","4281.72","168.21","0","94598.2","6621.87","101220.07","0","0","0","0","../WebScript/Upload/Electric/13490894_382142_05082026160841.jpg","","0","0","0","46071","41640","13490894","1066","234","2290617000","6","234","2290617000","5521017","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาหนองเรือ","กปภ.สาขาหนองเรือ","หนองเรือ","การประปาส่วนภูมิภาคสาขาหนองเรือ","กปภ.สาขาหนองเรือ","หนองเรือ",,"กรกฎาคม","2569","1","1"
"41671","13490925","1119","D05107","9013020015430765","385","3.2.2","หน่วยบริการพรรณานิคม","2","โรงกรอง","0.1623","0","29.37","29","29.37","14922.76","5772.75","4368.19","4781.82","0","14922.76","3904.15","47976.49","312.24","2421.96","504.63","0","55119.47","3858.36","58977.83","0","60","0","0","../WebScript/Upload/Electric/13490925_383611_05082026134829.jpg","","0","0","0","47298","41671","13490925","1094","382","2290726000","7","382","2290726000","5522026","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาพังโคน","กปภ.สาขาพังโคน","พังโคน","การประปาส่วนภูมิภาคสาขาพังโคน","กปภ.สาขาพังโคน","พังโคน",,"กรกฎาคม","2569","1","1"
"41696","13490950","693","G04101","9807020000591399","463","3.2.2","สถานีผลิตน้ำบางบริบูรณ์","5","สำนักงาน-แรงสูง","0.1623","0","303.62","289.16","294.95","133188","41870.65","45543.01","45774.34","4992","133188","40360.21","412945.6","312.24","21614.41","0","0","475234.46","33266.41","508500.87","0","0","0","0","../WebScript/Upload/Electric/13490950_384595_07082026150521.jpg","","0","0","0","48007","41696","13490950","1122","462","2390131000","1","462","2390131000","5531031","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขาปราจีนบุรี","กปภ.สาขาปราจีนบุรี","ปราจีนบุรี","การประปาส่วนภูมิภาคสาขาปราจีนบุรี","กปภ.สาขาปราจีนบุรี","ปราจีนบุรี",,"กรกฎาคม","2569","1","1"
"41657","13490911","1712","D08101","9806020015340421","311","3.2.2","โรงกรองน้ำกุมภวาปี1 (แม่ข่ายพันดอน)","3","แรงสูง","0.1623","0","48.89","46.93","39.11","19906","8236.16","5017.56","6652.28","454","19906","6498.95","64844.03","312.24","3230.74","3700.62","0","78586.58","5501.06","84087.64","0","0","0","0","../WebScript/Upload/Electric/13490911_382292_03082026122612.jpg","","0","0","0","46731","41657","13490911","1080","310","2290712000","7","310","2290712000","5522012","0","75","363","202607","256907","2569","10","31","20260731","พลังงานไฟฟ้าตามใบแจ้งหนี้","การประปาส่วนภูมิภาคสาขากุมภวาปี","กปภ.สาขากุมภวาปี","กุมภวาปี","การประปาส่วนภูมิภาคสาขากุมภวาปี","กปภ.สาขากุมภวาปี","กุมภวาปี",,"กรกฎาคม","2569","1","1"
